id,create_time,user_name,hashtags,song,video_length,n_likes,n_shares,n_comments,n_plays,n_followers,n_total_likes,n_total_vids
6882061857499254022,1602354930,addisonre,[],original sound,15,15600000,145500,151700,116700000,67900000,4200000000,1261
6880656169346649350,1602027640,addisonre,[],New Thang,7,10000000,75500,169600,77700000,67900000,4200000000,1261
6880654985122663686,1602027361,addisonre,[],Promiscuous,14,4700000,82000,58100,41400000,67900000,4200000000,1261
6880633783704423686,1602022429,addisonre,[],Eric Bellinger ft Too $hort - 9 Lives,6,4200000,33000,74000,35900000,67900000,4200000000,1261
6880631025232366853,1602021787,addisonre,[],Viva La Swing ps. tugboat_spenny is OG spinner,15,6900000,22200,193900,53900000,67900000,4200000000,1261
6880271503183580422,1601938077,addisonre,[],New Thang,7,8600000,103000,289600,67900000,67900000,4200000000,1261
6880236846115327237,1601930013,addisonre,[],sonido original,12,5400000,21200,64300,35500000,67900000,4200000000,1261
6879859012263824645,1601842037,addisonre,[],Eric Bellinger ft Too $hort - 9 Lives,6,3900000,36300,70900,31900000,67900000,4200000000,1261
6879152671886953733,1601677580,addisonre,[],Bitter by Fletcher x Trevor Daniel,15,4400000,33200,95900,31200000,67900000,4200000000,1261
6878674072063020293,1601566170,addisonre,[],Tap In,12,7500000,72200,153000,51200000,67900000,4200000000,1261
6878409259646733574,1601504490,addisonre,[],Lets Link x WAP,15,5300000,26800,113300,39900000,67900000,4200000000,1261
6878380084542196998,1601497698,addisonre,['ColorCustomizer'],original sound,14,2700000,17300,46400,25500000,67900000,4200000000,1261
6878308592689155334,1601481067,addisonre,[],original sound,15,3900000,27100,62600,28800000,67900000,4200000000,1261
6878025511713459461,1601415139,addisonre,[],Lil esco 28,13,4100000,55600,56500,30600000,67900000,4200000000,1261
6877633985363725573,1601323986,addisonre,[],THICK x WAP,20,6700000,133800,107500,50000000,67900000,4200000000,1261
6877614734405848325,1601319503,addisonre,[],LAY ALL YOUR LOVE ON ME,12,10200000,64500,145600,67400000,67900000,4200000000,1261
6877591319485680901,1601314060,addisonre,[],May I,15,4600000,39000,53800,32000000,67900000,4200000000,1261
6876960323367177478,1601167130,addisonre,[],Throat Baby (Go Baby),15,4000000,49200,63700,31400000,67900000,4200000000,1261
6876878705071770886,1601148130,addisonre,[],THICK,15,10400000,63800,92500,66500000,67900000,4200000000,1261
6891259353437867269,1604496476,zachking,"['UnwrapTheDeals', 'ad']",original sound,12,134800,399,1283,1200000,52300000,618400000,236
6889790115288337669,1604154340,zachking,['HappyHalloween'],original sound,10,2600000,1284,3215,21200000,52300000,618400000,236
6889428848010693894,1604070222,zachking,"['HalloweenLook', 'mycostume']",original sound,31,2300000,6727,10900,11800000,52300000,618400000,236
6888728286155853062,1603907068,zachking,[],original sound,25,814600,1030,8506,4300000,52300000,618400000,236
6886476026763873542,1603382712,zachking,"['cat', 'bag']",original sound,23,8000000,83300,143700,54500000,52300000,618400000,236
6885729305444338950,1603208818,zachking,"['behindthescenes', 'filmmaking']",original sound,14,6100000,8481,15000,57500000,52300000,618400000,236
6883921807443758341,1602787987,zachking,"['hiddentalents', 'piano', 'music']",original sound,11,869100,1484,3142,5700000,52300000,618400000,236
6880182951162711301,1601917472,zachking,"['Levitating', 'yardwork']",original sound,12,1200000,2056,7037,9900000,52300000,618400000,236
6878653946102123781,1601561504,zachking,['grubhubpartner'],original sound,30,1700000,8451,7351,11700000,52300000,618400000,236
6877975783386664198,1601403568,zachking,"['duet', 'deepfake']",original sound,26,3900000,6051,15200,22900000,52300000,618400000,236
6877540348218838278,1601302224,zachking,"['coinshortage', 'parking', 'hack']",original sound,12,1100000,1804,2836,8200000,52300000,618400000,236
6876082642853416197,1600962806,zachking,"['MyArt', 'mirrorreflection']",original sound,14,1700000,2876,4426,9600000,52300000,618400000,236
6873846559298063621,1600442137,zachking,['PumpkinSeason'],original sound,15,3500000,17900,7441,25100000,52300000,618400000,236
6873451911186484485,1600350260,zachking,['ghostphotoshoot'],Oh Klahoma,14,727500,2032,2593,5500000,52300000,618400000,236
6872349428670270725,1600093570,zachking,[],"The Banjo Beat, Pt. 1",10,1500000,6205,7267,12700000,52300000,618400000,236
6870498031981153541,1599662501,zachking,['onlineschool'],Muchachita Consentida,14,1900000,5879,3803,12200000,52300000,618400000,236
6869751159297445126,1599488601,zachking,[],original sound,22,1600000,1872,3431,8700000,52300000,618400000,236
6869004646308990214,1599314781,zachking,['behindthescenes'],original sound,35,989500,986,1931,8100000,52300000,618400000,236
6867895915714284805,1599056643,zachking,"['picnic', 'summer']",original sound,15,3900000,23100,57100,33900000,52300000,618400000,236
6866055192312319238,1598628059,zachking,"['lifeguard', 'swimming']",original sound,15,2600000,5071,5421,15000000,52300000,618400000,236
6864999869271035141,1598382343,zachking,"['pool', 'magic']",Take You Dancing,22,9700000,39800,23900,83700000,52300000,618400000,236
6864604556639161605,1598290303,zachking,[],Rare,40,1300000,2227,4016,8500000,52300000,618400000,236
6864197122200325382,1598195441,zachking,['sunday'],original sound,14,2000000,5687,6323,14700000,52300000,618400000,236
6863813850458836229,1598106205,zachking,"['ChoresInThisHouse', 'cleaning']",original sound,7,1500000,4846,3486,11100000,52300000,618400000,236
6863554304196807942,1598045773,zachking,"['magic', 'spider']",original sound,15,1100000,2645,2882,7500000,52300000,618400000,236
6857563501771214086,1596650929,zachking,"['experiment', 'science']",original sound,13,4700000,16900,15300,36400000,52300000,618400000,236
6856025476847226118,1596292830,zachking,"['sports', 'skating', 'magictrick']",original sound,14,3600000,9134,7254,21300000,52300000,618400000,236
6853443815143951621,1595691737,zachking,"['bts', 'behindthescenes']",original sound,14,4800000,10400,13500,35300000,52300000,618400000,236
6851958420715752710,1595345892,zachking,"['weird', 'magic']",original sound,21,8400000,44000,25800,63900000,52300000,618400000,236
6849705579070508294,1594821362,zachking,"['magic', 'glamping', 'stayhome', 'camping']",original sound,14,3100000,7102,10100,21400000,52300000,618400000,236
6844516423742557445,1593613167,zachking,"['moviemagic', 'vintage', 'filmmaking']",original sound,19,2000000,3434,5532,12500000,52300000,618400000,236
6840913314566982917,1592774253,zachking,['dadsoftiktok'],original sound,6,2900000,4854,5914,15600000,52300000,618400000,236
6836460536226516229,1591737508,zachking,[],original sound,10,3000000,5077,6051,16800000,52300000,618400000,236
6831545610642951429,1590593162,zachking,"['lifehack', 'magic', 'springdiy']",original sound,28,9100000,32600,32900,102500000,52300000,618400000,236
6829303572832750853,1590071150,zachking,"['haircut', 'barber', 'magic']",original sound,17,3500000,14400,12000,20200000,52300000,618400000,236
6827076408125213957,1589552595,zachking,['workfromhome'],original sound,18,3800000,14700,7534,20800000,52300000,618400000,236
6824848527001259269,1589033876,zachking,"['farmlife', 'magic', 'loop']",original sound,29,15400000,150800,118300,148100000,52300000,618400000,236
6824108066691157254,1588861475,zachking,"['magic', 'blooper']",original sound,14,6500000,12300,15700,42800000,52300000,618400000,236
6822628821674593541,1588517061,zachking,"['airplane', 'fly', 'invention']",original sound,14,2900000,3516,5674,17800000,52300000,618400000,236
6822270975309106437,1588433743,zachking,"['illusion', 'game']",original sound,21,2000000,2213,18000,13100000,52300000,618400000,236
6821616630733229318,1588281392,zachking,"['illusion', 'amazing']",original sound,30,1600000,1710,25600,11600000,52300000,618400000,236
6820391836151041286,1587996222,zachking,"['family', 'happyathome', 'magic']",original sound,11,5300000,18100,17500,48800000,52300000,618400000,236
6816020213843168517,1586978374,zachking,"['keepingbusy', 'quarantine', 'magic']",original sound,13,4000000,21000,12600,25900000,52300000,618400000,236
6812988569632640261,1586272517,zachking,['duet'],You,55,5200000,32900,15100,26500000,52300000,618400000,236
6811579793885187334,1585944509,zachking,"['reallifeathome', 'school']",original sound,16,9600000,103600,21000,53700000,52300000,618400000,236
6809291135584865541,1585411639,zachking,['reallifeathome'],original sound,15,2600000,5413,4260,18000000,52300000,618400000,236
6808895768175365382,1585319585,zachking,"['magic', 'Videoleap', 'tutorial', 'howto', 'ad']",original sound,44,3600000,62600,12900,23200000,52300000,618400000,236
6808166892721671430,1585149880,zachking,"['basketball', 'sports', 'trickshot']",original sound,13,5100000,22100,9184,34900000,52300000,618400000,236
6807587211542924549,1585014913,zachking,"['strengthtraining', 'thepushupchallenge']",original sound,14,6400000,21800,15300,51300000,52300000,618400000,236
6805558027857579270,1584542457,zachking,"['Jumanji', 'ad']",original sound,24,3500000,8351,8454,22500000,52300000,618400000,236
6892448328013942021,1604773216,lorengray,[],shower becky g,10,271400,1385,6396,1100000,49100000,2600000000,2671
6891723477997456646,1604604467,lorengray,[],Love For The Summer,14,141700,1525,2647,790900,49100000,2600000000,2671
6890221815340305669,1604254818,lorengray,[],Lonely,30,1800000,4263,20800,7900000,49100000,2600000000,2671
6889978196356238597,1604198088,lorengray,[],original sound,12,3200000,53300,32000,17300000,49100000,2600000000,2671
6889459143422381318,1604077257,lorengray,[],original sound,13,1100000,3900,10200,5400000,49100000,2600000000,2671
6889154911469145349,1604006410,lorengray,[],Follow Kologuy,10,2300000,5305,12900,10700000,49100000,2600000000,2671
6888720775080135942,1603905318,lorengray,[],Say I Yi Yi,10,2200000,9573,8547,14300000,49100000,2600000000,2671
6888358523227458822,1603820999,lorengray,[],Said Sum - Remix,13,638400,5586,5076,3800000,49100000,2600000000,2671
6888355959039593734,1603820398,lorengray,[],FOLLOW ME sarahk1m,10,744100,4740,3776,4400000,49100000,2600000000,2671
6888317111681256709,1603811378,lorengray,[],Somebody New,12,432300,1068,1909,2800000,49100000,2600000000,2671
6887985803394338054,1603734214,lorengray,[],doja x calabria,15,1100000,9858,8458,6100000,49100000,2600000000,2671
6887975666030005509,1603731853,lorengray,[],original sound,32,558700,1401,1881,3000000,49100000,2600000000,2671
6886859929848646918,1603472088,lorengray,[],Potential Breakup Song,12,1500000,6802,6802,7400000,49100000,2600000000,2671
6886525804671405317,1603394282,lorengray,[],Stuck In The Middle,39,3800000,4934,10900,20800000,49100000,2600000000,2671
6886482133594950918,1603384126,lorengray,[],Originalton [MARINA - Bubblegum Bitch],9,445000,5538,3840,2600000,49100000,2600000000,2671
6885779711092378885,1603220550,lorengray,[],original sound,8,535600,2767,5048,3000000,49100000,2600000000,2671
6885396162149371142,1603131276,lorengray,['duet'],WAP vs Anaconda by adamusic_,20,847300,3789,5949,5000000,49100000,2600000000,2671
6884318072094674181,1602880247,lorengray,[],original sound,7,3100000,7763,19200,14400000,49100000,2600000000,2671
6884265655600794885,1602868060,lorengray,[],original sound,15,857800,4682,3382,5700000,49100000,2600000000,2671
6883985973340884229,1602802923,lorengray,"['DoItBold', 'RevlonXLoren']",Do It Bold,14,267700,2636,2377,2500000,49100000,2600000000,2671
6883514613980253446,1602693191,lorengray,[],оригинальный звук,13,1800000,3202,9174,9700000,49100000,2600000000,2671
6883478962157178117,1602684941,lorengray,['HousepartyPartner'],original sound,34,379000,1607,2960,2300000,49100000,2600000000,2671
6882772722884087045,1602520460,lorengray,[],original sound,7,1200000,8895,7833,6700000,49100000,2600000000,2671
6881715142032182534,1602274204,lorengray,[],original sound,13,1100000,1643,7830,5300000,49100000,2600000000,2671
6881714788443917574,1602274119,lorengray,[],original sound,28,576600,658,3604,3300000,49100000,2600000000,2671
6881701302695496966,1602270988,lorengray,[],comment hi if noah beck is your husband...,15,1000000,13400,14000,4500000,49100000,2600000000,2671
6881311670765931781,1602180273,lorengray,[],original sound,15,978700,4125,6775,5200000,49100000,2600000000,2671
6880608660049923333,1602016582,lorengray,[],original sound,14,1300000,8369,9745,5600000,49100000,2600000000,2671
6880224853597637894,1601927216,lorengray,[],i been secretly banging ur homeboy,10,445100,5215,3068,2500000,49100000,2600000000,2671
6880167237227941125,1601913817,lorengray,[],The it girls,58,945900,7667,6991,4500000,49100000,2600000000,2671
6879469661361081605,1601751382,lorengray,['JustVote'],beach,21,160700,622,3233,1700000,49100000,2600000000,2671
6879458470798658822,1601748782,lorengray,[],let me know...,9,1500000,4471,7873,9200000,49100000,2600000000,2671
6879456634662423814,1601748361,lorengray,[],original sound,4,851900,2857,5182,6500000,49100000,2600000000,2671
6878742293382188294,1601582031,lorengray,[],Nicki Minaj “Pound The Alarm”,10,836900,3353,4470,5000000,49100000,2600000000,2671
6878684279031794950,1601568540,lorengray,"['StrapBack', 'sponsored']",#StrapBack AfterpayXCrocs,16,537700,1448,1969,5100000,49100000,2600000000,2671
6878431233672596741,1601509600,lorengray,[],dumb bitchitis (with Loren Gray),15,349900,1188,1867,2500000,49100000,2600000000,2671
6878377385419345157,1601497066,lorengray,[],original sound,15,664700,1153,4424,3400000,49100000,2600000000,2671
6877641242315083013,1601325679,lorengray,[],come to the back slowmo,10,608500,8947,4338,4200000,49100000,2600000000,2671
6877634928796814598,1601324204,lorengray,[],THICK,15,950900,4831,5543,5300000,49100000,2600000000,2671
6877632898845969669,1601323730,lorengray,[],Girlfriend,15,1400000,8863,7457,9100000,49100000,2600000000,2671
6877605028559965445,1601317252,lorengray,[],2 on Tinashe slowed and reverb,15,252000,5349,2954,1700000,49100000,2600000000,2671
6877257479432998149,1601236322,lorengray,[],Rex Orange County - Pluto Projector,24,742400,2376,6252,3800000,49100000,2600000000,2671
6877257241662065925,1601236263,lorengray,[],THICK,15,705300,4001,3699,3800000,49100000,2600000000,2671
6876858298046401798,1601143387,lorengray,['RevlonXLoren'],Put Your Records On,14,767300,2386,5508,3800000,49100000,2600000000,2671
6876829282841201926,1601136634,lorengray,[],original sound,15,243200,2671,4648,1600000,49100000,2600000000,2671
6876506608218819846,1601061502,lorengray,[],No More One More (feat. Casey Veggies & Loren Gray),15,237400,2440,3390,1800000,49100000,2600000000,2671
6876490776885464326,1601057825,lorengray,[],THICK,15,965900,3518,5107,5200000,49100000,2600000000,2671
6875805678888389893,1600898306,lorengray,[],THICK,15,1800000,18000,11800,12000000,49100000,2600000000,2671
6875781823205592325,1600892748,lorengray,[],Rich Girl,12,1800000,9927,8849,10100000,49100000,2600000000,2671
6875378437939383558,1600798827,lorengray,[],ty for using this sound u guys are adorable,13,400600,4870,3431,2700000,49100000,2600000000,2671
6889096755028233478,1603992884,tiktok,['TikTokTreats'],original sound,15,102200,1488,15200,1000000,48500000,241600000,113
6881450806688664838,1602212662,tiktok,[],original sound,15,1400000,14500,34900,46200000,48500000,241600000,113
6880971899023674629,1602101153,tiktok,['TikTokFashionMonth'],original sound,15,473200,4016,17200,109600000,48500000,241600000,113
6878464336357084422,1601517318,tiktok,['Duet'],original sound,44,296800,5938,19300,4000000,48500000,241600000,113
6874340584895581445,1600557155,tiktok,['WeAreTikTok'],original sound,54,2900000,244500,265100,24100000,48500000,241600000,113
6871293709275630854,1599847750,tiktok,[],original sound,48,241100,4361,33900,2800000,48500000,241600000,113
6867963867230653702,1599072465,tiktok,[],original sound,43,397900,10800,40800,5300000,48500000,241600000,113
6863578715582975238,1598051458,tiktok,[],original sound,32,216900,5519,25700,2700000,48500000,241600000,113
6856014780440874245,1596290340,tiktok,[],original sound,59,6100000,454700,362600,56100000,48500000,241600000,113
6854288548724624646,1595888417,tiktok,['theweekndexp'],original sound,14,1800000,32900,33300,106300000,48500000,241600000,113
6843935745657376006,1593477967,tiktok,['greenscreensky'],original sound,16,927100,8435,45800,9300000,48500000,241600000,113
6841222912318475526,1592846336,tiktok,['mypride'],original sound,55,472200,7015,21000,5400000,48500000,241600000,113
6839775130407750917,1592509248,tiktok,['SupportSmallBiz'],original sound,15,194700,5704,11900,3900000,48500000,241600000,113
6833468102982798598,1591040777,tiktok,[],original sound,15,418600,11900,29400,4900000,48500000,241600000,113
6832788164231384325,1590882467,tiktok,[],original sound,15,1100000,13300,45200,10700000,48500000,241600000,113
6824578676303154438,1588971047,tiktok,[],original sound,30,4800000,80900,489500,48900000,48500000,241600000,113
6821319305112685829,1588212173,tiktok,"['DoubleYourImpact', 'OneCommunity']",original sound,44,514300,5541,21200,11800000,48500000,241600000,113
6818009093052189958,1587441449,tiktok,[],original sound,48,527300,4853,18700,7100000,48500000,241600000,113
6815736096752798981,1586912225,tiktok,['musiclives'],original sound,15,395200,4062,11900,17700000,48500000,241600000,113
6815294028502863109,1586809297,tiktok,['voiceover'],original sound,31,592400,6604,11200,10100000,48500000,241600000,113
6807491984882765062,1584992742,tiktok,['happyathome'],original sound,16,305600,2460,17200,3900000,48500000,241600000,113
6801895105885195526,1583689617,tiktok,['shecandoit'],original sound,48,945600,5468,18900,10500000,48500000,241600000,113
6800111723257941253,1583274394,tiktok,['ultrainstinct'],Ultra Instinct,8,1100000,4849,10600,11800000,48500000,241600000,113
6797058009144118534,1582563393,tiktok,[],original sound,33,761100,6824,15400,8400000,48500000,241600000,113
6774050947892022534,1577206644,tiktok,[],original sound,29,417900,6703,179100,5600000,48500000,241600000,113
6773539330200702214,1577087527,tiktok,['tiktoktraditions'],original sound - TikTok,59,253200,4626,36500,4100000,48500000,241600000,113
6768527731337612549,1575920671,tiktok,['greenscreenvideo'],original sound,28,391000,4543,24900,5000000,48500000,241600000,113
6767494651273399558,1575680139,tiktok,['YouMade2019'],original sound,30,312400,3141,14700,3200000,48500000,241600000,113
6761207966520724742,1574216407,tiktok,['voiceeffects'],original sound,18,549800,5263,14900,5800000,48500000,241600000,113
6758532441478024453,1573593462,tiktok,['duetordontduet'],STUPID (feat. Yung Baby Tate),59,299000,2367,7479,3000000,48500000,241600000,113
6756642333032221958,1573153386,tiktok,['behindthescreen'],original sound,40,206200,1410,5000,2300000,48500000,241600000,113
6752213777686613254,1572122285,tiktok,"['skeletonmoves', 'thisishalloween']",оригинальный звук,9,316400,4454,6606,4000000,48500000,241600000,113
6751062893845925126,1571854325,tiktok,[],original sound,20,275400,5257,5485,3100000,48500000,241600000,113
6749305528796597510,1571445154,tiktok,['ThatsSoTikTok'],slow dancing in the DARRRRRKKKKK,11,1800000,31400,8270,17900000,48500000,241600000,113
6748519804434500869,1571262214,tiktok,[],original sound,55,131400,1112,2349,1800000,48500000,241600000,113
6745889577564687621,1570649815,tiktok,[],original sound,59,172900,1285,3021,1900000,48500000,241600000,113
6744000671319641350,1570210020,tiktok,['marchforsisterhood'],original sound,32,175000,1260,3252,1800000,48500000,241600000,113
