id,create_time,user_name,hashtags,song,video_length,n_likes,n_shares,n_comments,n_plays,n_followers,n_total_likes,n_total_vids
41882190711136256,1450328207,shaq,[],Serenade Of Roses (Italian Version),15,102300,289,933,371500,2500000,4800000,62
37559754331123712,1449297658,shaq,['antidote'],Antidote,0,291700,348,2190,490200,2500000,4800000,62
36213412908285952,1448976665,shaq,['retirementdance'],original sound,6,79800,731,649,338400,2500000,4800000,62
6876971866368609537,1601169789,lazarbeam,[],original sound,18,857600,2441,7492,4200000,5900000,44500000,51
6875617779073043714,1600854516,lazarbeam,[],original sound,11,571400,1330,12200,2900000,5900000,44500000,51
6864117937675029765,1598177008,lazarbeam,[],As An Accountant,5,691000,2407,10500,4000000,5900000,44500000,51
6864048271904623877,1598160792,lazarbeam,[],cook clean plot twist tyananana,10,1800000,8259,25100,13200000,5900000,44500000,51
6862274256043117829,1597747742,lazarbeam,['duet'],Bruh,8,629200,847,7147,4300000,5900000,44500000,51
6862118196703546629,1597711403,lazarbeam,[],original sound,8,1300000,6610,266800,6900000,5900000,44500000,51
6862116409044929798,1597710987,lazarbeam,['duet'],original sound,12,1800000,3104,11100,9500000,5900000,44500000,51
6839143527998377221,1592362194,lazarbeam,['duet'],original sound,8,1100000,1805,20100,6600000,5900000,44500000,51
6829072450228112646,1590017335,lazarbeam,[],original sound,14,1200000,6712,20800,7600000,5900000,44500000,51
6828356531696749829,1589850647,lazarbeam,[],original sound,9,4100000,80700,55700,32200000,5900000,44500000,51
6827586948626910470,1589671465,lazarbeam,[],original sound,18,1800000,6116,9330,11000000,5900000,44500000,51
6827386909791112454,1589624890,lazarbeam,[],original sound,10,2200000,19800,87600,12200000,5900000,44500000,51
6827267959338093829,1589597195,lazarbeam,[],original sound,5,978400,3186,12300,6100000,5900000,44500000,51
6823885833116863749,1588809732,lazarbeam,[],original sound,51,1100000,11300,10500,6100000,5900000,44500000,51
6821338187521133830,1588216562,lazarbeam,[],original sound,6,771100,1024,9005,5800000,5900000,44500000,51
6810122442586066181,1585605193,lazarbeam,['duet'],original sound,18,1400000,2183,8530,8600000,5900000,44500000,51
6809861635969158405,1585544474,lazarbeam,[],original sound,13,1500000,8317,14000,13400000,5900000,44500000,51
6808645704379141381,1585261363,lazarbeam,[],original sound,8,1300000,7814,23000,9300000,5900000,44500000,51
6807912944186232070,1585090754,lazarbeam,[],original sound,23,1800000,42100,21400,9300000,5900000,44500000,51
6807610918319475973,1585020433,lazarbeam,[],original sound,26,849700,6287,5855,4600000,5900000,44500000,51
6807214395991608582,1584928110,lazarbeam,['quarantinemoustache'],original sound,14,608000,1992,9006,4000000,5900000,44500000,51
6797931558725618950,1582766784,lazarbeam,[],original sound,10,1100000,4077,8914,8200000,5900000,44500000,51
6794920558661307654,1582065730,lazarbeam,[],original sound,11,1000000,4888,13800,5900000,5900000,44500000,51
6793056725873347845,1581631772,lazarbeam,[],original sound,13,778600,2376,4424,4700000,5900000,44500000,51
6787659566952779014,1580375151,lazarbeam,[],original sound,15,714700,4171,4120,4300000,5900000,44500000,51
6883556251200949509,1602702869,mrbeast,[],original sound,31,550700,415,9081,2600000,12600000,141000000,129
6882743622005968133,1602513707,mrbeast,[],original sound,37,598800,478,4353,2600000,12600000,141000000,129
6882107489144327429,1602365550,mrbeast,[],original sound,7,679000,407,5076,3500000,12600000,141000000,129
6882031459633319174,1602347862,mrbeast,[],original sound,13,427000,225,2716,2200000,12600000,141000000,129
6880972803831532805,1602101360,mrbeast,[],original sound,9,488700,443,5121,2600000,12600000,141000000,129
6880896780658085126,1602083684,mrbeast,[],original sound,15,1100000,2532,30500,5300000,12600000,141000000,129
6873549239952116998,1600372906,mrbeast,[],original sound,14,631600,993,8513,3500000,12600000,141000000,129
6870562985920744709,1599677615,mrbeast,[],original sound,17,722500,885,6830,3600000,12600000,141000000,129
6864254820761586949,1598208873,mrbeast,[],Act 2: In the Hall of the Mountain King,15,1400000,1211,69600,7100000,12600000,141000000,129
6863902167015755014,1598126766,mrbeast,[],Act 2: In the Hall of the Mountain King,12,1500000,2932,1100000,10300000,12600000,141000000,129
6861303802570476806,1597521785,mrbeast,[],original sound,13,424400,613,12000,2700000,12600000,141000000,129
6861238160425258245,1597506503,mrbeast,[],original sound,8,936000,1084,7408,5900000,12600000,141000000,129
6860932311467314438,1597435291,mrbeast,[],original sound,6,1700000,12600,17100,7900000,12600000,141000000,129
6860862161514777862,1597418959,mrbeast,[],original sound,46,1200000,1851,80100,5800000,12600000,141000000,129
6860560967714032901,1597348831,mrbeast,[],original sound,7,474900,631,6846,2800000,12600000,141000000,129
6858710741252427014,1596918042,mrbeast,[],original sound,20,577900,58900,8838,5200000,12600000,141000000,129
6856408095413865734,1596381917,mrbeast,[],original sound,12,888000,1829,9695,4500000,12600000,141000000,129
6856110852685270277,1596312708,mrbeast,[],original sound,9,864000,1583,7781,5200000,12600000,141000000,129
6855010763086548229,1596056570,mrbeast,[],original sound,18,1200000,1402,9295,6500000,12600000,141000000,129
6853871816675429638,1595791388,mrbeast,[],original sound,18,1300000,1358,13600,6500000,12600000,141000000,129
6851992917385432326,1595353928,mrbeast,[],Trap Sax,10,2200000,3788,11600,15600000,12600000,141000000,129
6851252392747371781,1595181506,mrbeast,[],Only Time,15,489200,579,5115,3000000,12600000,141000000,129
6850511584863866118,1595009024,mrbeast,[],Trap Sax,11,747400,1732,14900,4300000,12600000,141000000,129
6850134682965773573,1594921269,mrbeast,[],Ocarina of Time - Kokiri Forest,18,2300000,7442,34600,16700000,12600000,141000000,129
6849400632244243717,1594750360,mrbeast,[],"Le Festin - From ""Ratatouille""",15,967100,1165,9391,5600000,12600000,141000000,129
6892431029865336066,1604769155,legend_sylvesterstallone,"['fyp', 'sylvesterstallone']",original sound,56,1480,11,46,12400,2000000,8400000,455
6892413296738045185,1604765026,legend_sylvesterstallone,"['fyp', 'arnoldschnitzel']",original sound,14,2394,17,18,19500,2000000,8400000,455
6892391985907338498,1604760064,legend_sylvesterstallone,"['fyp', 'jasonstatham']",original sound,41,1506,5,13,12400,2000000,8400000,455
6892110706217323777,1604694574,legend_sylvesterstallone,"['fyp', 'sylvesterstallone']",original sound,59,1190,9,42,12900,2000000,8400000,455
6892077301362691330,1604686796,legend_sylvesterstallone,"['fyp', 'sylvesterstallone']",original sound,59,3111,2,25,32300,2000000,8400000,455
6891997007586659586,1604668101,legend_sylvesterstallone,"['sylvesterstallone', 'fyp']",original sound,33,22500,282,278,129600,2000000,8400000,455
6891798614847294722,1604621911,legend_sylvesterstallone,"['sylvesterstallone', 'fyp']",original sound,56,1342,2,20,20900,2000000,8400000,455
6891772455740853505,1604615821,legend_sylvesterstallone,"['fyp', 'sylvesterstallone']",original sound,53,9832,65,190,71500,2000000,8400000,455
6891712742173068545,1604601916,legend_sylvesterstallone,"['fyp', 'sylvesterstallone']",original sound,58,1322,1,20,22800,2000000,8400000,455
6891708765989653762,1604600990,legend_sylvesterstallone,"['sylvesterstallone', 'fyp']",original sound,59,1043,0,20,19400,2000000,8400000,455
6891622587164544258,1604580925,legend_sylvesterstallone,"['fyp', 'sylvesterstallone']",original sound,59,4649,11,131,48500,2000000,8400000,455
6891615601857498369,1604579298,legend_sylvesterstallone,"['fyp', 'jasonstatham']",original sound,3,9843,21,51,94800,2000000,8400000,455
6891367371676601602,1604521503,legend_sylvesterstallone,"['fyp', 'sylvesterstallone']",original sound,12,6901,26,86,66500,2000000,8400000,455
6891337240459480321,1604514487,legend_sylvesterstallone,"['fyp', 'sylvesterstallone']",original sound,15,3072,12,46,39500,2000000,8400000,455
6891306061513460994,1604507228,legend_sylvesterstallone,"['fyp', 'sylvesterstallone']",original sound,59,1540,10,33,30200,2000000,8400000,455
6891229291074391297,1604489354,legend_sylvesterstallone,"['fyp', 'jasonstatham']",original sound,45,8947,41,222,83600,2000000,8400000,455
6891053481659026689,1604448422,legend_sylvesterstallone,"['fyp', 'sylvesterstallone']",original sound,59,6310,87,220,62800,2000000,8400000,455
6891023770690047234,1604441504,legend_sylvesterstallone,"['fyp', 'sylvesterstallone']",original sound,59,2797,19,31,48000,2000000,8400000,455
6890995935816535298,1604435022,legend_sylvesterstallone,"['fyp', 'sylvesterstallone']",original sound,59,991,1,11,32800,2000000,8400000,455
6890963698446372098,1604427515,legend_sylvesterstallone,"['fyp', 'sylvesterstallone']",original sound,59,1483,1,36,34400,2000000,8400000,455
6890876675987344642,1604407254,legend_sylvesterstallone,"['fyp', 'jasonstatham', 'therock']",original sound,57,10400,40,143,85200,2000000,8400000,455
6890614015890967810,1604346099,legend_sylvesterstallone,"['fyp', 'sylvesterstallone']",original sound,59,30600,158,383,199800,2000000,8400000,455
6890563266146340098,1604334282,legend_sylvesterstallone,"['fyp', 'sylvesterstallone']",original sound,59,1798,11,37,39600,2000000,8400000,455
6890563033517673729,1604334228,legend_sylvesterstallone,"['fyp', 'sylvesterstallone']",original sound,59,2458,23,62,45300,2000000,8400000,455
6890562695163153666,1604334149,legend_sylvesterstallone,"['fyp', 'sylvesterstallone']",original sound,59,2354,14,56,44000,2000000,8400000,455
6889269907389762822,1604033216,kyliejenner,[],Power Rangers Dubstep Remix - Power Rangers Dubstep Remix,14,9200000,59100,64700,46900000,20100000,156000000,49
6888395144429604101,1603829512,kyliejenner,[],Goodbye (feat. Lyse) [Slow Version],5,3800000,8728,17300,22300000,20100000,156000000,49
6882866536386727173,1602542287,kyliejenner,[],Bitter by Fletcher x Trevor Daniel,13,2800000,11200,12900,20000000,20100000,156000000,49
6882287183168933126,1602407604,kyliejenner,[],original sound,14,14300000,105200,108900,105100000,20100000,156000000,49
6882235784603127046,1602395451,kyliejenner,[],Kylie Singing From KUWTK,9,7100000,20000,26700,45200000,20100000,156000000,49
6878802783387110662,1601596118,kyliejenner,[],original sound,15,5900000,51300,46000,26300000,20100000,156000000,49
6869882449560636677,1599519161,kyliejenner,[],original sound,15,1200000,1663,5849,16300000,20100000,156000000,49
6827646841832639750,1589685412,kyliejenner,[],original sound,59,13100000,170600,113700,67700000,20100000,156000000,49
6821388600593222917,1588228304,kyliejenner,[],OUT WEST,9,6500000,94600,37100,57400000,20100000,156000000,49
6820806278592482566,1588092718,kyliejenner,[],Chacha Copens original sound,39,12300000,157900,48700,70900000,20100000,156000000,49
6820611255175253254,1588047313,kyliejenner,[],Cute Jeans from Kardashians KUWTK,13,6000000,24800,14400,45900000,20100000,156000000,49
6820585107523407109,1588041224,kyliejenner,[],VIBEZ,10,4300000,57400,26400,43700000,20100000,156000000,49
6812792044432493830,1586226760,kyliejenner,[],Pew Pew Pew,15,6200000,66500,26200,54000000,20100000,156000000,49
6812781239985065222,1586224244,kyliejenner,[],original sound,15,7200000,91700,20000,61000000,20100000,156000000,49
6802712648036224261,1583879968,kyliejenner,[],original sound,5,2700000,17400,14400,31900000,20100000,156000000,49
6799072992765791493,1583032545,kyliejenner,[],original sound,30,1100000,6067,1679,24600000,20100000,156000000,49
6798184216581426437,1582825614,kyliejenner,[],Dior,7,1300000,2777,3763,26400000,20100000,156000000,49
6792431453134163206,1581486192,kyliejenner,[],original sound,27,3000000,13900,5851,27600000,20100000,156000000,49
6791978242166361350,1581380668,kyliejenner,[],HIGHEST IN THE ROOM	,8,3800000,37700,11000,35200000,20100000,156000000,49
6791829642748628229,1581346069,kyliejenner,[],original sound,36,2000000,23800,10300,23100000,20100000,156000000,49
6791079642896796934,1581171446,kyliejenner,['kylieskin'],original sound,32,877400,1150,2320,19400000,20100000,156000000,49
6789810806532885766,1580876025,kyliejenner,[],original sound,22,6600000,95200,15200,38500000,20100000,156000000,49
6789601873348349189,1580827377,kyliejenner,['KylieSkin'],original sound,7,701900,1240,967,18900000,20100000,156000000,49
6789601596968865029,1580827313,kyliejenner,['KylieSkin'],HIGHEST IN THE ROOM,15,1000000,3646,3314,17900000,20100000,156000000,49
6788888166108515590,1580661203,kyliejenner,['StormiWorld'],original sound,59,3300000,53600,22500,21900000,20100000,156000000,49
6849367798188117254,1594742715,wildnout,"['fyp', 'new', 'viral', 'foryou', 'trending']",original sound,39,1400000,3975,3114,5800000,7800000,130400000,105
6849096347543440646,1594679514,wildnout,"['fyp', 'new', 'viral', 'trending', 'foryou', 'wildnout']",original sound,39,898100,7271,1406,3800000,7800000,130400000,105
6847946722832813317,1594411844,wildnout,"['fyp', 'new', 'trending', 'wildnout', 'foryou', 'new', 'viral']",original sound,44,413300,3020,737,1900000,7800000,130400000,105
6847518555882228997,1594312154,wildnout,"['fyp', 'new', 'viral', 'trending', 'foryou', 'wildnout']",original sound,20,1600000,9198,3304,8500000,7800000,130400000,105
6847160125766126853,1594228700,wildnout,"['new', 'viral', 'trending', 'fyp', 'wildnout', 'foryou']",original sound,59,1800000,8742,2107,8500000,7800000,130400000,105
6846763230753279237,1594136292,wildnout,"['fyp', 'new', 'viral', 'trending', 'wildnou', 'foryou']",original sound,31,592800,809,382,2600000,7800000,130400000,105
6845294577964879110,1593794344,wildnout,"['fyp', 'new', 'trending', 'viral', 'foryou']",original sound,45,1300000,4946,1327,5600000,7800000,130400000,105
6844926006403337478,1593708530,wildnout,"['fyp', 'new', 'viral', 'trending', 'foryou', 'wildnout']",original sound,58,690700,3245,766,3000000,7800000,130400000,105
6844639224390503686,1593641758,wildnout,"['fyp', 'new', 'viral', 'wildnout', 'foryou']",original sound,41,539000,4492,809,2300000,7800000,130400000,105
6843839664424537350,1593455596,wildnout,"['foryou', 'new', 'viral', 'trending', 'fyp', 'wildnout']",original sound,15,1600000,40900,5911,7500000,7800000,130400000,105
6842653777745431814,1593179486,wildnout,"['foryou', 'new', 'viral', 'trending', 'foryou', 'fyp', 'wildnout']",original sound,26,829900,5135,756,4300000,7800000,130400000,105
6831579903700241669,1590601148,wildnout,"['fyp', 'new', 'viral', 'trending', 'foryou', 'wildnout']",original sound,40,1500000,8653,1604,6700000,7800000,130400000,105
6831177598639426822,1590507480,wildnout,"['fyp', 'new', 'viral', 'trending', 'foryou', 'wildnout']",original sound,20,1800000,4549,1963,10200000,7800000,130400000,105
6829691763628707078,1590161531,wildnout,"['fyp', 'new', 'trending', 'viral', 'foryou', 'wildnout']",original sound,9,935100,2439,389,5000000,7800000,130400000,105
6829301174139620614,1590070591,wildnout,"['fyp', 'viral', 'trending', 'foryou', 'newchallenge', 'wildnout']",original sound,18,2300000,22900,2856,10700000,7800000,130400000,105
6828923454259989766,1589982646,wildnout,"['fyp', 'new', 'trending', 'viral', 'foryou', 'wildnout']",original sound,30,693500,1393,628,3500000,7800000,130400000,105
6828596993221217542,1589906635,wildnout,"['fyp', 'new', 'trending', 'viral', 'foryou', 'wildnout']",original sound,23,788300,4187,851,4000000,7800000,130400000,105
6828278770441538822,1589832543,wildnout,"['wildnout', 'new', 'fyp', 'viral', 'trending', 'foryou']",original sound,25,648300,2024,526,3400000,7800000,130400000,105
6827182163239210246,1589577220,wildnout,"['fyp', 'Viral', 'trending', 'foryou', 'wildnout']",original sound,41,1200000,25000,2071,5200000,7800000,130400000,105
6826864030339042566,1589503149,wildnout,"['fyp', 'new', 'viral', 'trending', 'wildnout', 'foryou']",original sound,14,817100,4309,1259,3800000,7800000,130400000,105
6826751771977862405,1589477011,wildnout,"['fyp', 'viral', 'trending', 'new', 'wildnout', 'foryou']",original sound,26,725100,9438,710,4100000,7800000,130400000,105
6826362086218632453,1589386281,wildnout,"['fyp', 'viral', 'new', 'trending', 'dababy']",original sound,51,2300000,40000,6022,9100000,7800000,130400000,105
6825628835929689350,1589215557,wildnout,"['fyp', 'new', 'viral', 'trending', 'foryou', 'wildnout']",original sound,46,685500,3011,551,3100000,7800000,130400000,105
6824499804861746438,1588952684,wildnout,"['DojaCat', 'foryou', 'viral', 'trending', 'new', 'fyp', 'wildnout']",original sound,41,921300,4235,855,4200000,7800000,130400000,105
6824148362657402118,1588870857,wildnout,"['DaBaby', 'fyp', 'viral', 'trending', 'wildnout', 'new']",original sound,59,3200000,39100,4768,15500000,7800000,130400000,105
6892486614702984454,1604782131,netflix,"['netflixisajoke', 'netflix']",original sound,7,24500,20,234,106500,10600000,138300000,420
6892447864908156166,1604773106,netflix,"['kissingbooth', 'netflix']",original sound,24,20000,67,420,74000,10600000,138300000,420
6892309387742825734,1604741066,netflix,"['ginayashere', 'netflix', 'standupcomedy']",original sound,20,1829,5,106,15800,10600000,138300000,420
6892061965779356933,1604683279,netflix,"['strangerthings', 'netflix', 'strangerthingsday']",original sound,36,24200,312,1404,92000,10600000,138300000,420
6890700903683296517,1604366356,netflix,"['netflixisajoke', 'netflix']",original sound,17,399100,1257,2957,1400000,10600000,138300000,420
6890665700029893894,1604358160,netflix,"['wandasykes', 'netflix']",original sound,25,95100,485,621,410600,10600000,138300000,420
6890491633654140165,1604317926,netflix,"['netflix', 'holidate']",original sound,10,98300,629,1226,536400,10600000,138300000,420
6890078833945398534,1604221710,netflix,"['jamesacaster', 'netflix', 'comedy']",original sound,13,50100,55,936,302100,10600000,138300000,420
6889905622402206982,1604181192,netflix,"['HappyHalloween', 'hubiehalloween', 'netflix']",original sound,41,26500,100,1486,179200,10600000,138300000,420
6889820217258626310,1604161320,netflix,"['strangerthings', 'ghost', 'HappyHalloween', 'netflix']",original sound,42,75600,372,1292,325800,10600000,138300000,420
6889541683898223878,1604096460,netflix,"['strangerthings', 'demogorgon', 'netflix']",original sound,30,132300,1907,6375,610700,10600000,138300000,420
6889505496022256901,1604088039,netflix,"['holidate', 'netflix', 'duet']",original sound,20,71700,33,390,431600,10600000,138300000,420
6889384845714263301,1604060069,netflix,"['holidate', 'netflix']",original sound,8,333600,830,1375,1400000,10600000,138300000,420
6889337542647270661,1604049287,netflix,"['netflix', 'ukcomedy', 'ginayashere']",original sound,20,39600,22,192,260700,10600000,138300000,420
6889198254894976262,1604016497,netflix,"['umbrellaacademy', 'HalloweenLook', 'netflix']",original sound,29,200900,1272,6142,868100,10600000,138300000,420
6889167473271213317,1604009332,netflix,"['halloween', 'demetrimartin', 'netflixisajoke']",original sound,24,63600,185,342,329800,10600000,138300000,420
6889141578036776198,1604003309,netflix,"['lacasadepapel', 'moneyheist', 'netflix', 'HalloweenLook']",original sound,30,289500,1897,5665,1200000,10600000,138300000,420
6888987118450773254,1603967721,netflix,"['netflix', 'ukcomedy', 'danielsloss']",original sound,20,258200,3079,717,1200000,10600000,138300000,420
6888978863444036869,1603965874,netflix,"['brooklynninenine', 'netflix']",original sound,8,64300,730,431,398200,10600000,138300000,420
6888721186151337221,1603905415,netflix,"['blackpinklightupthesky', 'BLACKPINK', 'netflix']",Ddu Du Ddu Du Blackpink in your Netflix challenge,20,91200,718,2133,1500000,10600000,138300000,420
6888648858289655045,1603888592,netflix,"['nishkumar', 'netflix', 'comedy']",original sound,41,162200,4327,748,881700,10600000,138300000,420
6888632582292966661,1603884809,netflix,"['overthemoon', 'netflix']",original sound,35,67100,105,636,365900,10600000,138300000,420
6888461562479168774,1603844971,netflix,"['duet', 'everythingsfinechallenge']",Sarah Cooper Everythings Fine Interview,34,42700,54,258,275600,10600000,138300000,420
6888331035835206917,1603814606,netflix,"['everythingsfinechallenge', 'netflix']",Sarah Cooper Everythings Fine Interview,34,14500,34,269,172700,10600000,138300000,420
6888291901619981574,1603805553,netflix,"['aislingbea', 'netflix', 'comedy']",original sound,44,171000,1143,732,1300000,10600000,138300000,420
6884292755485379845,1602874356,kevinjamesofficial,['hubiehalloween'],original sound,15,628300,5797,3632,3100000,1700000,5700000,32
6880921161551613190,1602089351,kevinjamesofficial,['hubiehalloween'],original sound,48,51400,951,1628,281900,1700000,5700000,32
6873958897133178117,1600468285,kevinjamesofficial,"['soundguy', 'lightsout', 'horrormovie', 'fyp']",original sound,37,31400,144,248,237300,1700000,5700000,32
6871364923134364934,1599864331,kevinjamesofficial,"['robinwilliams', 'mattdamon', 'soundguy']",original sound,59,291300,904,610,1300000,1700000,5700000,32
6870864459775216901,1599747814,kevinjamesofficial,"['HubieHalloween', 'netflixfilm', 'netflix']",original sound,59,19300,643,346,180700,1700000,5700000,32
6870517769193016581,1599667093,kevinjamesofficial,['hubiehalloween'],original sound,11,12900,46,187,162800,1700000,5700000,32
6868751416400350469,1599255821,kevinjamesofficial,"['fyp', 'skit', 'comedy']",original sound,55,1100000,40600,6519,8400000,1700000,5700000,32
6836822911962074374,1591821881,kevinjamesofficial,"['spacex', 'falcon', 'fypシ', 'fyppage']",original sound,59,161800,9014,2269,1200000,1700000,5700000,32
